Project,TC,Approach,Policy,FromNode,ToNode
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Set,SALSA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Map,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Simple,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType2_Map,WALA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Set,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Set,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Set,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Set,WALA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_RecipientType_Array,WALA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_Set,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Set,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Set,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Set,WALA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_RecipientType2_Array,SALSA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Set,WALA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType_List,SALSA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Map,SALSA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType_Simple,SALSA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_Simple,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType_Set,WALA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType_Set,SALSA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Set,SALSA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_List,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Map,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Array,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_Array,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Array,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Array,WALA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Array,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Array,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Array,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Map,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_Simple,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Simple,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Simple,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_RecipientType2_Simple,SALSA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_Simple,SENECA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,SENECA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,SENECA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_Simple,SALSA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_RecipientType_Map,SALSA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_List,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_Map,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Map,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Map,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Map,SALSA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Array,SENECA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,SENECA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,SENECA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Array,SENECA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Array,SENECA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType2_List,WALA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_List,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_List,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_List,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_List,WALA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Simple,SALSA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType_Simple,SALSA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType_Array,SALSA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Map,SALSA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_List,WALA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType_Map,WALA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_List,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_List,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_List,SENECA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_List,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_List,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_List,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_List,SALSA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_RecipientType_Map,SALSA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType_List,SALSA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Set,SALSA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_Array,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Array,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Array,SALSA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Array,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,WALA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Array,WALA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Set,SALSA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_LexerPage_Array,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Array,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,SENECA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Simple,SALSA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Set,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType_Array,SALSA,0-1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_List,WALA,0-1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType2_Simple,WALA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_Array,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Array,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Array,SALSA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Array,SALSA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_RecipientType2_Array,WALA,1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_RecipientType2_Array,WALA,0-1-CFA,javax.mail.internet.MimeMessage$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_Set,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Set,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Set,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Set,SALSA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:fill
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.Stream:read,org.htmlparser.lexer.Stream:fill
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,java.lang.Math:max
pooka,TC_InputStreamSource_Array,WALA,1-CFA,org.htmlparser.lexer.Stream:fill,org.htmlparser.lexer.Stream:available
pooka,TC_RecipientType_Set,SALSA,1-CFA,javax.mail.Message$RecipientType:readResolve,java.lang.String:equals
pooka,TC_LexerPage_List,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_List,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_List,SALSA,1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_List,SALSA,1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getUrl
pooka,TC_LexerPage_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_LexerPage_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Page:writeObject,org.htmlparser.lexer.Page:getConnection
pooka,TC_LexerPage_Simple,WALA,0-1-CFA,org.htmlparser.lexer.Page:readObject,org.htmlparser.lexer.Page:setUrl
pooka,TC_InputStreamSource_Map,SENECA,1-CFA,org.htmlparser.lexer.InputStreamSource:writeObject,org.htmlparser.lexer.InputStreamSource:read
pooka,TC_InputStreamSource_Map,SENECA,1-CFA,org.htmlparser.lexer.InputStreamSource:read,org.htmlparser.lexer.InputStreamSource:read
