Project,TC,Approach,Policy,FromNode,ToNode
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.PSVIElementNSImpl:readObject,java.lang.Object:getClass
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.PSVIElementNSImpl:readObject,java.lang.Class:getName
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar:readResolve,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:newXMLGregorianCalendar
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.SerializedXMLGregorianCalendar:readResolve,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.SerializedDuration:readResolve,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:newDuration
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.SerializedDuration:readResolve,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.PSVIDocumentImpl:<init>,org.apache.xerces.dom.DocumentImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.PSVIDocumentImpl:readObject,java.lang.Object:getClass
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.PSVIDocumentImpl:readObject,java.lang.Class:getName
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.naming.LinkException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,org.ietf.jgss.GSSException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,org.xml.sax.SAXException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.xml.bind.JAXBException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,java.lang.Throwable:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.naming.NamingException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.xml.bind.TypeConstraintException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.naming.directory.AttributeModificationException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,javax.security.sasl.SaslException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.xml.sax.SAXException:toString,org.apache.xerces.xni.parser.XMLParseException:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:toString,org.apache.xerces.dom.AttrImpl:getName
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:toString,org.apache.xerces.dom.AttrImpl:getValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:toString,org.apache.xerces.util.URI:getSchemeSpecificPart
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,org.apache.xerces.xni.XNIException:getException
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,org.xml.sax.SAXException:getMessage
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,java.lang.Throwable:getMessage
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,org.apache.xerces.impl.io.MalformedByteSequenceException:getMessage
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.xni.parser.XMLParseException:toString,org.apache.xerces.impl.dv.DatatypeException:getMessage
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$ParenToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.RangeToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$StringToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RegularExpression:toString,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.ElementImpl:<init>,org.apache.xerces.dom.ParentNode:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:<init>,javax.xml.datatype.DatatypeFactory:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:newXMLGregorianCalendar,org.apache.xerces.jaxp.datatype.XMLGregorianCalendarImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.jaxp.datatype.DatatypeFactoryImpl:newDuration,org.apache.xerces.jaxp.datatype.DurationImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.DocumentImpl:<init>,org.apache.xerces.dom.CoreDocumentImpl:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getName,org.apache.xerces.dom.NodeImpl:needsSyncData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getName,org.apache.xerces.dom.NodeImpl:synchronizeData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.ElementImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.AttrImpl:synchronizeChildren
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.DocumentTypeImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.NodeImpl:hasStringValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.CharacterDataImpl:getNodeValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.CDATASectionImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.CommentImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.ProcessingInstructionImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.ElementDefinitionImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.EntityImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.NodeImpl:synchronizeData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.DocumentFragmentImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.EntityReferenceImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.NodeImpl:getNodeValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.TextImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.NodeImpl:needsSyncChildren
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.NodeImpl:needsSyncData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.CoreDocumentImpl:getNodeType
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getValue,org.apache.xerces.dom.EntityReferenceImpl:getEntityRefValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getNodeName,org.apache.xerces.dom.NodeImpl:needsSyncData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getNodeName,org.apache.xerces.dom.NodeImpl:synchronizeData
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.dom.AttrImpl:getNodeValue,org.apache.xerces.dom.AttrImpl:getValue
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:getSchemeSpecificPart,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:getSchemeSpecificPart,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.util.URI:getSchemeSpecificPart,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RangeToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RangeToken:toString,org.apache.xerces.impl.xpath.regex.RangeToken:escapeCharInCharClass
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RangeToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.RangeToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ParenToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.RangeToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$StringToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString,org.apache.xerces.impl.xpath.regex.Token$ParenToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,java.lang.String:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:getChild
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString,java.util.ArrayList:size
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.Integer:toHexString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.String:length
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString,java.lang.String:substring
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$ParenToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.RangeToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$StringToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.REUtil:createOptionString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString,org.apache.xerces.impl.xpath.regex.Token$ModifierToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,java.lang.StringBuffer:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:getMax
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,java.lang.StringBuffer:<init>
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$UnionToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ParenToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:getMin
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.RangeToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,java.lang.StringBuffer:append
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConcatToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$CharToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$StringToken:toString
xerces,TC_CoreDocumentImpl_List,SENECA,0-1-CFA,org.apache.xerces.impl.xpath.regex.Token$ClosureToken:toString,org.apache.xerces.impl.xpath.regex.Token$ConditionToken:toString
